X ; Y ; Z ; time ; Temperature 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 0.0000000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0000000e-03 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0000001e-03 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.0000000e-03 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 4.9999999e-03 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 8.9999996e-03 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.7000001e-02 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.3000000e-02 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 6.4999998e-02 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.2899999e-01 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.5700000e-01 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 5.1300001e-01 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0250000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0300000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0300000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0310000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0320000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0330000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0350000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0390000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0470000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0630000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.0950000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.1590000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.2870000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 1.5430000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0549999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0599999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0599999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0609999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0619999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0629999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0649999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0689999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0769999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.0929999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.1249999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.1889999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.3169999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 2.5730000e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.0849999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.0899999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.0899999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.0909999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.0919999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.0929999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.0949999e+00 ; 2.5300000e+02 
3.500e+01 ; 8.000e-01 ; 8.400e-01 ; 3.0989999e+00 ; 2.5300000e+02 
